name,address,city,phone,website,email,rating,reviews_count,type,business_status
Little Havana - Street Food Paris 02,"67 Rue d'Argout, 75002 Paris",Paris,06 21 83 58 48,https://little-havana.site.bykomdab.com/,,4.7,586,restaurant,OPERATIONAL
Euro Fried Chicken,"60 Bd de Sébastopol, 75003 Paris",Paris,01 42 78 84 10,https://eurofriedchicken.com/,,4.4,2068,chicken,OPERATIONAL
Chez Nicos,"44 Rue Mouffetard, 75005 Paris",Paris,01 45 87 28 13,http://cheznicos.fr/,,4.8,2674,restaurant,OPERATIONAL
Happy Caffé,"214 Rue de Rivoli, 75001 Paris",Paris,09 53 52 96 91,,,4.9,8972,restaurant,OPERATIONAL
Sur le Pouce,"7 Rue d'Arcole, 75004 Paris",Paris,01 43 25 93 42,http://www.restaurantsurlepouce.fr/,,4.4,511,restaurant,OPERATIONAL
BENTI - Restaurant / Street Food Tunisien Paris 11,"31 Rue Léon Frot, 75011 Paris",Paris,01 42 72 12 01,http://www.benti-paris.fr/,help@partoo.fr; contact@benti-paris.fr,4.8,658,oriental,OPERATIONAL
O’tacos Paris Châtelet-les-Halles,"0 Gare de Châtelet, 75001 Paris",Paris,,https://restaurants.o-tacos.com/france/ile-de-france/paris/paris/chatelet-gare-les-halles?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,,4.8,1040,tacos,OPERATIONAL
Onda street food do Brasil,"20 Rue des Écouffes, 75004 Paris",Paris,09 82 58 63 99,,,4.5,478,restaurant,OPERATIONAL
Le 128 avenue,"128 Rue de Paris, 89000 Auxerre",Paris,03 86 33 38 35,,,3.9,468,restaurant,OPERATIONAL
Meshuga,"3 Rue Vavin, 75006 Paris",Paris,06 72 35 92 94,https://www.meshuga.fr/,hello@meshuga.fr,4.6,906,restaurant,OPERATIONAL
XV Burger,"179 Rue de Vaugirard, 75015 Paris",Paris,01 88 61 66 15,http://xvburger.fr/,,4.8,1161,burger,OPERATIONAL
K-TOWN Street Food Vaugirard,"162 Rue de Vaugirard, 75015 Paris",Paris,01 45 32 67 88,http://k-town.fr/,ktown-logo@2x.png; contact@k-town.fr; kfc_bd_2250x1500-64@2x-1-1024x592.png; k-town@2x.png; ktownparis@2x.png; insta@2x.png; jc@cimeragency.com; ktown-logo@2x-blanc.png; kfc_bd_2250x1500-64@2x-1.png,4.1,1179,restaurant,OPERATIONAL
Chicken Street Paris Avenue de Clichy Naan & Fried Chicken,"42 Av. de Clichy, 75018 Paris",Paris,01 40 07 02 40,https://restaurants.chickenstreet.fr/paris-avenue-clichy/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,,4.1,307,indien,OPERATIONAL
Shawarma Lovers,"Rue Saint-Martin 79, 75004 Paris",Paris,01 71 73 67 93,https://shawarma-lovers.fr/,shawrmalovers@gmail.com; hello@centralapp.com,4.5,2437,restaurant,OPERATIONAL
TOUR FOOD,"24 Av. de Tourville, 75007 Paris",Paris,06 16 60 79 21,https://tourfood.shop/,,4,960,restaurant,OPERATIONAL
BENTI - Restaurant / Street Food Tunisien Paris 3,"16 Rue des Filles du Calvaire, 75003 Paris",Paris,01 86 04 19 15,https://www.benti-paris.fr/,help@partoo.fr; contact@benti-paris.fr,4.9,131,oriental,OPERATIONAL
Snack&Rush,"4 Rue Desaix, 75015 Paris",Paris,09 50 56 21 04,https://www.snackrush.fr/,snackrush15eme@gmail.com; support@webador.fr,4.8,1683,snack,OPERATIONAL
Turbigo Sandwich,"18 R. de Turbigo, 75002 Paris",Paris,01 74 92 96 03,,,3.8,212,restaurant,OPERATIONAL
MEILLEUR LIBANAIS À PARIS 3E Rannouch City,"44 R. de Turbigo, 75003 Paris",Paris,09 84 15 64 19,,,4.9,1816,oriental,OPERATIONAL
Snack Attack,"27 Rue Marguerite de Rochechouart, 75009 Paris",Paris,09 53 81 76 53,,,4.8,113,snack,OPERATIONAL
Paris-Nice · Snack niçois,"223 Rue Saint-Martin, 75003 Paris",Paris,06 87 21 69 82,https://snackparisnice.fr/,,5,103,snack,OPERATIONAL
Le P'Ti Snack,"2 Rue Stephenson, 75018 Paris",Paris,,,,4.4,8,snack,OPERATIONAL
Hanna Citrus,"34 Rue Gay-Lussac, 75005 Paris",Paris,06 95 93 50 17,,,4.8,25,restaurant,OPERATIONAL
Le RDV snack-restaurant,"116 Rue Saint-Maur, 75011 Paris",Paris,01 55 28 52 44,,,4.6,177,snack,OPERATIONAL
Le 26,"26 Rue Molière, 75001 Paris",Paris,,http://www.le26snack.com/,,4.6,98,restaurant,OPERATIONAL
Clark Hot Dog,"6 Rue du Roi de Sicile, 75004 Paris",Paris,06 63 55 40 22,http://clarkhotdog.fr/,contact@clarkhotdog.fr,4.7,582,hot-dog,OPERATIONAL
Big Chef,"20 Bd Beaumarchais, 75011 Paris",Paris,09 83 53 31 60,https://delicity.com/big-chef-paris?type=delivery,,4.9,824,restaurant,OPERATIONAL
Hot Snack,"17 Av. de la Prte de Vitry, 75013 Paris",Paris,09 82 57 56 98,,,3.9,115,snack,OPERATIONAL
ROOMIES ETIENNE MARCEL - Burger Paris,"14 Rue du Cygne, 75001 Paris",Paris,01 42 60 30 11,https://www.roomiesburger.fr/,,4.7,2240,burger,OPERATIONAL
Homer Lobster,"21 Rue Rambuteau, 75004 Paris",Paris,06 25 06 16 88,http://homerlobster.com/,utilisateur@domaine.com; recrutement@homerfoodgroup.com; homerlobster@gmail.com,4.4,3402,restaurant,OPERATIONAL
Maoz Vegetarian,"8 Rue Xavier Privas, 75005 Paris",Paris,01 43 26 36 00,https://maozvegetarian.shop/,,4.5,1101,restaurant,OPERATIONAL
Asia Snack,"242 Rue de Charenton, 75012 Paris",Paris,06 65 72 62 24,,,4.9,64,snack,OPERATIONAL
PEZZOPANE,"10 Rue Rambuteau, 75003 Paris",Paris,,https://www.instagram.com/pezzopane.paris/,,4.9,158,restaurant,OPERATIONAL
YUMMYSO Snack & Lifestyle,"8 Rue du 8 Mai 1945, 75010 Paris",Paris,01 40 38 08 78,http://www.yummyso.fr/,hello@yummyso.fr,4.9,1260,snack,OPERATIONAL
Au Pt'it Snack,"23 Rue Saint-André des Arts, 75006 Paris",Paris,,,,3.8,72,snack,OPERATIONAL
Label'ge frite Paris 6,"56 Rue Saint-André des Arts, 75006 Paris",Paris,06 69 93 93 63,,,4.8,540,restaurant,OPERATIONAL
Bobo snack,"27 Rue Meslay, 75003 Paris",Paris,01 44 78 18 81,,,4.7,380,snack,OPERATIONAL
La Baguette du Relais,"10 Rue des Archives, 75004 Paris",Paris,01 40 09 72 11,https://www.labaguette.relaisdevenise.fr/,,4.1,1470,restaurant,OPERATIONAL
La Felicità,"5 Parv. Alan Turing, 75013 Paris",Paris,,https://www.lafelicita.fr/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,lafelicita-sav@bigmamma.com; eline@coverpr.co; love@bigmamma.com; gregory.lambert@bigmamma.com; sarah@coverpr.co; privats.lafelicita@bigmamma.com,4.5,32380,restaurant,OPERATIONAL
Schwartz Hot Dog,"15 Rue des Archives, 75004 Paris",Paris,01 42 77 09 75,https://www.schwartzsdeli.fr/,,4.4,1047,hot-dog,OPERATIONAL
La Crème de Paris Notre-Dame,"1 Quai Saint-Michel, 75005 Paris",Paris,01 43 26 16 37,https://www.lacremedeparis.com/,,4.8,15804,restaurant,OPERATIONAL
Buttes Snack Bar,"10 Rue Pradier, 75019 Paris",Paris,09 78 80 48 95,https://www.instagram.com/buttes.snackbar/,,4.7,138,snack,OPERATIONAL
Snack Haussmann,"42 Rue de Laborde, 75008 Paris",Paris,09 53 40 52 79,https://snackhaussmann.eatbu.com/,snackhaussmann@gmail.com,4.2,41,snack,OPERATIONAL
Paris food,"16 Rue de Paris, 89200 Avallon",Paris,03 86 51 51 51,,,3.7,297,restaurant,OPERATIONAL
Snack Boétie,"26 Rue La Boétie, 75008 Paris",Paris,09 73 13 83 87,,,3.3,145,snack,OPERATIONAL
SNACK LIBANAIS RANNOUCH PARIS 17e,"19 Rue Jouffroy d'Abbans, 75017 Paris",Paris,09 80 62 43 69,,,4.5,464,snack,OPERATIONAL
Nach! Paris 10,"63 Rue du Château d'Eau, 75010 Paris",Paris,01 47 70 64 29,https://www.nachfrance.com/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,info@bullays-distribution.com; utilisateur@domaine.com,3.2,563,restaurant,OPERATIONAL
Snack house,"Rue Étienne Marcel, 75001 Paris",Paris,,,,,,snack,OPERATIONAL
Snack Halles,"5 Rue des Halles, 75001 Paris",Paris,,,,,,snack,OPERATIONAL
MAO FRY,"4 Rue Réaumur, 75003 Paris",Paris,09 78 80 16 80,https://www.mao-corp.com/,george@maodumplingbar.com,4.1,521,restaurant,OPERATIONAL
Gambetta food,"26 Av. Gambetta, 89300 Joigny",Paris,03 86 63 75 97,,,3.9,425,restaurant,OPERATIONAL
LITTLE 7 TEA,"52 Rue du Temple, 75004 Paris",Paris,,https://deliveroo.fr/fr/menu/Paris/paris-4e-hotel-de-ville/little-7-tea-52-rue-du-temple?geohash=u09tvuwxh9ws,corporate@deliveroo.fr; presse@deliveroo.fr; 438fd54084e74e9a85dc25f8e0772763@o74967.ingest.us.sentry.io; deliveroouk@launchgiftcards.com; tdupont@example.fr; hello@deliveroo.fr; customersupport@deliveroo.fr,4.9,108,restaurant,OPERATIONAL
Burger Theory - restaurant végétal,"11 Bd des Filles du Calvaire, 75003 Paris",Paris,09 87 55 02 02,https://theory-restaurant.fr/menu-paris,candidature@theory-restaurant.com; julia@burger-theory.com; hello@theory-restaurant.com,4.7,1501,burger,OPERATIONAL
Omusubi Gonbei,"27 Rue des Petits Champs, 75001 Paris",Paris,09 84 17 60 18,https://www.omusubi-gonbei.com/en/,,4.5,2279,restaurant,OPERATIONAL
La Flânerie Notre-Dame,"4 Rue du Cloitre Notre Dame, 75004 Paris",Paris,09 87 15 53 33,,,4.8,986,restaurant,OPERATIONAL
Chamas Tacos® Paris 19,"99 Av. Jean Jaurès, 75019 Paris",Paris,09 73 89 01 86,https://chamas-tacos.com/paris-19/,,4.6,5020,tacos,OPERATIONAL
Chamas Tacos Montmartre,"128 Bd de Clichy, 75018 Paris",Paris,01 42 93 49 45,https://chamasburger.com/,contact.chamas@gmail.com,4.4,4520,tacos,OPERATIONAL
El Cártel del Taco,"227 Rue La Fayette, 75010 Paris",Paris,01 40 05 51 69,http://www.elcarteldeltaco.fr/,utilisateur@domaine.com,4.7,2328,restaurant,OPERATIONAL
El Guacamole,"31 Rue Linné, 75005 Paris",Paris,01 86 04 26 99,,,4.8,1204,restaurant,OPERATIONAL
Taco Mesa,"40 Rue du Faubourg Poissonnière, 75010 Paris",Paris,09 78 81 06 00,https://tacomesa.fr/,contact@tacomesa.fr,4.8,792,tacos,OPERATIONAL
Chamas Tacos® Oberkampf,"120 Rue Oberkampf, 75011 Paris",Paris,01 73 71 05 41,https://chamas-tacos.com/,,4.5,444,tacos,OPERATIONAL
Los Güeros,"28 Rue Saint-Ambroise, 75011 Paris",Paris,06 17 76 50 21,https://www.losguerosparis.fr/,,4.6,1378,restaurant,OPERATIONAL
Tacos Vaugirard,"8 Rue d'Alleray, 75015 Paris",Paris,09 56 24 65 29,,,4.8,257,tacos,OPERATIONAL
Tacos Avenue - Paris 17,"5 Bd Gouvion-Saint-Cyr, 75017 Paris",Paris,06 51 89 12 01,https://restaurants.tacos-avenue.com/paris-17/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,tacos.avenue@gmail.com,4.8,23,tacos,OPERATIONAL
Nomás Paris 11 - Mexican Street Food,"88 Rue Oberkampf, 75011 Paris",Paris,,https://www.instagram.com/nomas.taqueria/?hl=fr,,4.7,617,restaurant,OPERATIONAL
Nomás Paris 10 - Mexican Street Food,"44 Rue du Faubourg Saint-Denis, 75010 Paris",Paris,,http://nomas-tacos.com/,,4.5,1674,restaurant,OPERATIONAL
El Nopal Taqueria,"5 Rue Duperré, 75009 Paris",Paris,09 81 05 99 84,,,4.5,1363,mexicain,OPERATIONAL
Ay Tacos,"86 Rue Saint-Martin, 75004 Paris",Paris,,,,4.4,257,tacos,OPERATIONAL
BICLA - Tacos de Canasta (restaurant traditionnel mexicain),"46 Rue Monsieur le Prince, 75006 Paris",Paris,07 56 95 71 66,https://www.bicla.fr/,,4.9,102,tacos,OPERATIONAL
El Vecino Taquería Saint-Honoré,"254 Rue Saint-Honoré, 75001 Paris",Paris,01 86 54 21 94,https://www.hotel-normandy.com/fr/page/el-vecino-sthonore.24474.html,normandy@machefert.com,4.2,959,restaurant,OPERATIONAL
Nomás,"21 Bd Montmartre, 75009 Paris",Paris,,https://www.instagram.com/nomas.taqueria/,,4.6,1414,restaurant,OPERATIONAL
El Guacamole République,"37 Rue Yves Toudic, 75010 Paris",Paris,09 52 40 06 55,,,4.3,3146,restaurant,OPERATIONAL
Candelaria,"52 Rue de Saintonge, 75003 Paris",Paris,,http://www.candelaria-paris.com/,jobs@quixotic-projects.com; user@domain.com; info@candelaria-paris.com,4.4,2984,restaurant,OPERATIONAL
Nomás Paris 2 - Mexican Street Food,"141 Rue St Denis, 75002 Paris",Paris,,https://www.nomas-tacos.com/,,4.5,1509,restaurant,OPERATIONAL
Acà,"48 Bd de Clichy, 75018 Paris",Paris,01 88 61 04 05,https://acarestaurants.fr/,,4.5,3186,restaurant,OPERATIONAL
O’Tacos Paris République,"172 Rue du Temple, 75003 Paris",Paris,01 45 66 74 61,https://restaurants.o-tacos.com/france/ile-de-france/paris/paris/paris-republique?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,serviceclient@otacos.com,3.9,932,tacos,OPERATIONAL
Distrito Francés Marais,"25 Rue du Pont aux Choux, 75003 Paris",Paris,01 43 37 26 62,https://distritofrances.fr/fr/restaurant-mexicain-marais-paris-03-distrito-frances-marais/,bureau@cactusweb.fr; quepasawey@distritofrances.fr,4.7,1110,restaurant,OPERATIONAL
El Chingon,"66 Rue du Faubourg Montmartre, 75009 Paris",Paris,09 81 63 61 87,http://www.elchingon.fr/,,4.6,2317,restaurant,OPERATIONAL
Tortilla Real California Burritos & Tacos Gare du Nord,"Gare du Nord, 18 Rue de Dunkerque 3, 75010 Paris",Paris,,https://restaurants.fr.tortilla.co/paris-gare-du-nord/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,,4.5,35,tacos,OPERATIONAL
COMER parís.méxico,"96 Rue d'Hauteville, 75010 Paris",Paris,,https://www.parismexico.fr/comer-parismexico?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=5541708684634353227,9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com; dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com; 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; 88170cb0c9d64f94b5821ca7fd2d55a4@sentry-next.wixpress.com; c183baa23371454f99f417f6616b724d@sentry.wixpress.com; 8c30b2581acc426badc414e8a5dc04ef@sentry.wixpress.com; 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com; carlos@parismexico.fr,4.9,647,restaurant,OPERATIONAL
El Nopal,"3 Rue Eugène Varlin, 75010 Paris",Paris,07 86 39 63 46,,,4.3,768,restaurant,OPERATIONAL
O’Tacos Tour Eiffel,"105 Bd de Grenelle, 75015 Paris",Paris,01 45 35 91 98,https://restaurants.o-tacos.com/france/ile-de-france/paris/paris/paris-tour-eiffel?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,serviceclient@otacos.com,4.2,1541,tacos,OPERATIONAL
La Mera Mera,"79 Rue La Fayette, 25 Rue de Montholon, 75009 Paris",Paris,01 72 34 70 43,https://www.instagram.com/lamerameraparis/,,4.9,272,restaurant,OPERATIONAL
Tigermilk South-Pigalle - Paris 9,"72 Rue du Faubourg Montmartre, 75009 Paris",Paris,,https://tigermilkrestaurants.com/fr/restaurants/sentier-iie/,que_rico_2@2x.webp; girafe_verte@2x.jpg; hibou@2x.jpg; perroquet@2x.jpg; image_big@2x-scaled.jpg; rectutement@2x.webp; ananas@2x.webp; que_rico_1@2x.webp; rectutement@2x.jpg; img_7877-2@2x-scaled.jpg; que_rico_4@2x.webp; reservations@tigermilkgroup.com; que_rico_5@2x.jpg; que_rico_3@2x.webp; img_7877-2@2x-scaled.webp; que_rico_4@2x.jpg; que_rico_3@2x.jpg; perroquet@2x.webp; hibou@2x.webp; que_rico_2@2x.jpg; ananas@2x.jpg; girafe_verte@2x.webp; que_rico_1@2x.jpg; autruche@2x-1.jpg; autruche@2x-1.webp; que_rico_5@2x.webp; hello@tigermilkgroup.com,4.8,7827,restaurant,OPERATIONAL
Fresh Burritos Foodtrip Mexicain Saint-Lazare,"123 Rue Saint-Lazare, 75008 Paris",Paris,01 44 71 97 66,https://restaurants.freshburritos.fr/saint-lazare/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,,4.5,1949,mexicain,OPERATIONAL
Chicken’s King,"62 Bd de Strasbourg, 75010 Paris",Paris,09 86 15 66 84,http://chickensking.com/,press@hostinger.com; contact@chickensking.com,3.9,251,chicken,OPERATIONAL
Distrito Francés Saint Martin,"10 Rue du Faubourg Saint-Martin, 75010 Paris",Paris,01 40 37 51 80,https://distritofrances.fr/fr/restaurant-mexicain-saint-martin-paris-10-distrito-frances-st-martin/,bureau@cactusweb.fr; quepasawey@distritofrances.fr,4.6,1256,restaurant,OPERATIONAL
Tacos du Moulin,"20 Rue Lepic, 75018 Paris",Paris,01 53 28 06 84,,,4.6,115,tacos,OPERATIONAL
Bocamexa,"95 Rue Oberkampf, 75011 Paris",Paris,01 77 14 73 24,https://www.bocamexa.com/,,4.7,1773,restaurant,OPERATIONAL
Bocamexa Mouffetard - Restaurant mexicain,"127 Rue Mouffetard, 75005 Paris",Paris,01 73 77 28 22,https://www.bocamexa.com/,,4.3,1468,mexicain,OPERATIONAL
Mamacita Taqueria,"14 Rue Rougemont, 75009 Paris",Paris,01 42 63 29 10,https://mamacita.paris/,franck@mamacita.paris; contact@mamacita.paris,4.3,1617,mexicain,OPERATIONAL
THE SMOKED MEAT PARIS 11 - BASTILLE,"17 Rue Sedaine, 75011 Paris",Paris,09 79 28 33 69,http://thesmokedmeat.fr/,contact@thesmokedmeat.fr,4.8,1567,restaurant,OPERATIONAL
Paris New-York (PNY) MARAIS BRETONNERIE,"10 Rue Sainte-Croix de la Bretonnerie, 75004 Paris",Paris,,https://restaurants.pnyburger.com/burger-paris-marais/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,,4.8,2002,restaurant,OPERATIONAL
BIG SUR,"sur ESPLANADE, 105 Rue de Tolbiac, 75013 Paris",Paris,09 51 31 52 62,https://big-sur.eatbu.com/?lang=fr,frederic-molina@pilotact.com; accueil@big-sur.fr,4.6,260,restaurant,OPERATIONAL
Star Fast Food,"42 Rue des Vinaigriers, 75010 Paris",Paris,09 53 65 25 58,,,4.7,72,fast-food,OPERATIONAL
Patati Patata Paris,"51 Rue de Lappe, 75011 Paris",Paris,01 48 05 94 90,https://www.instagram.com/patatipatataparis/,,4.7,531,restaurant,OPERATIONAL
Krousty Sabaidi - Paris Châtelet,"16 Rue Berger, 75001 Paris",Paris,,https://www.kroustyresto.fr/restaurant-thai-food/krousty-sabaidi-paris-chatelet,axgraphik@gmail.com,4.7,1579,restaurant,OPERATIONAL
BINKS,"88 Rue Oberkampf, 75011 Paris",Paris,,,,4.7,1396,restaurant,OPERATIONAL
BOLKIRI Paris 11 Street Food Viêt,"22 Av. de la République, 75011 Paris",Paris,01 82 83 00 56,https://ordering.bolkiri.fr/restaurants/bolkiri-paris11,,4.6,3337,restaurant,OPERATIONAL
Faim de Semaine - Brunch paris 11,"52 Rue du Chemin Vert, 75011 Paris",Paris,01 43 57 45 01,,,4.6,1490,brunch-cafe,OPERATIONAL
Bioburger Le Marais,"13 Rue Rambuteau, 75004 Paris",Paris,01 45 35 69 72,https://restaurants.bioburger.fr/restaurant-burger-bio/paris-4-le-marais/,,4.6,1296,burger,OPERATIONAL
CHICKEN HUB PARIS,"59 Rue du Château d'Eau, 75010 Paris",Paris,01 82 07 89 55,,,4.4,151,chicken,OPERATIONAL
CHIV'S KOY - PARIS 11ÈME - VOLTAIRE,"CHIV'S KOY, 4 avenue parmentier, Bd Voltaire, 75011 Paris",Paris,09 87 39 29 79,https://chivkoy.commandes.io/home/places,,4.6,1492,restaurant,OPERATIONAL
Buck - Fried Chicken & More - Restaurant Poulet frit Paris,"25 Rue de la Forge Royale, 75011 Paris",Paris,01 43 31 35 77,https://www.buckandmore.com/,,4.8,504,chicken,OPERATIONAL
Brique Machine - Paris 2,"161 Rue Montmartre, 75002 Paris",Paris,01 42 36 63 33,https://briquehouse.com/taprooms/brique-machine-6,hello@briquehouse.fr; recruterdesrockstars@briquehouse.fr; contact@briquehouse.com,4.5,10273,restaurant,OPERATIONAL
JANET by Homer - Marais,"13 Rue Rambuteau, 75004 Paris",Paris,,http://www.homerfoodgroup.com/,utilisateur@domaine.com; recrutement@homerfoodgroup.com; homerlobster@gmail.com,4.6,1357,restaurant,OPERATIONAL
Meydan Berlin kebab,"8 Pl. Gabriel Péri, 69007 Lyon",Lyon,06 44 93 07 37,,,4.8,372,kebab,OPERATIONAL
Made in Berliner,"2 Pl. Saint-Paul, 69005 Lyon",Lyon,09 82 68 93 85,,,4.9,1098,kebab,OPERATIONAL
La Broche,"14 Rue Romarin, 69001 Lyon",Lyon,04 82 33 13 24,https://www.labroche-notrerecettedukebab.com/,9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com; 5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com; 18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com; e0b4d631da7b4200828051f7f9c783e3@sentry-next.wixpress.com; 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; david.louf@live.fr; 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com,4.3,1791,restaurant,OPERATIONAL
Adana kebab,"50 Rue Chevreul, 69007 Lyon",Lyon,04 87 78 93 11,,,4.4,321,kebab,OPERATIONAL
Istanbul Kebab LYON 1er,"6 Rue Constantine, 69001 Lyon",Lyon,04 27 44 76 68,,,4.2,276,kebab,OPERATIONAL
Le Galata,"9 Cr Charlemagne, 69002 Lyon",Lyon,04 72 41 95 29,,,3.6,786,restaurant,OPERATIONAL
O'five,"5 Rue Sainte-Catherine, 69001 Lyon",Lyon,07 79 80 35 58,,,4.6,154,restaurant,OPERATIONAL
Istanbul 3,"29 Rue Saint-Michel, 69007 Lyon",Lyon,09 54 22 31 79,https://istanbul3.com/,,4.1,324,kebab,OPERATIONAL
Frau - Martinière,"4 Rue de la Martinière, 69001 Lyon",Lyon,09 63 53 95 23,https://www.fraukebab.com/,bonappetit@fraukebab.com; 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com,4.7,573,restaurant,OPERATIONAL
MKF Meilleur Kebab de France,"4 Cr Gambetta, 69007 Lyon",Lyon,04 72 94 22 64,https://meilleurkebabdefrance.fr/fr,developer@udevweb.co; monemail@domain.com; nom@domain.com,3.9,258,kebab,OPERATIONAL
Istanbul Kebab,"14 Cr Gambetta, 69007 Lyon",Lyon,07 44 16 21 37,,,4,95,kebab,OPERATIONAL
Enjoy Tacos Lyon 1,"31 Rue Romarin, 69001 Lyon",Lyon,04 82 91 98 80,,,4.4,491,tacos,OPERATIONAL
Chicken House,"5 Rue Puits Gaillot, 69001 Lyon",Lyon,09 82 65 69 71,,,3.6,586,chicken,OPERATIONAL
Mister Kebab,"2 Av. Berthelot, 69007 Lyon",Lyon,04 37 70 96 17,,,4.7,866,kebab,OPERATIONAL
Chamas Tacos® Lyon Terreaux,"10 Rue Terme, 69001 Lyon",Lyon,04 78 29 02 51,https://chamas-tacos.com/chamas-tacos-lyon-1-terreaux/,,4.2,1985,tacos,OPERATIONAL
Babylone,"3 Rue Puits Gaillot, 69001 Lyon",Lyon,09 81 64 58 87,,,4.1,554,restaurant,OPERATIONAL
CHËF - berliner kebap,"10 Rue Terme, 69001 Lyon",Lyon,,https://www.chefberliner.fr/,2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com; 0e6a29e4756740a8a63493e912ba2174@sentry.wixpress.com; baf30a2b91654c5a840931f0137bed30@sentry.wixpress.com; e0b4d631da7b4200828051f7f9c783e3@sentry-next.wixpress.com; 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; chef.berliner@gmail.com,4.1,1958,kebab,OPERATIONAL
BERLINER FOOD kebab,"94 Boulevard des Belges, 69006 Lyon",Lyon,09 52 68 41 31,https://berliner-food.eatbu.com/,berliner.food69@gmail.com,4.8,137,kebab,OPERATIONAL
Royal Tandoori,"16 Rue Romarin, 69001 Lyon",Lyon,04 72 00 07 48,https://royaltandoori-lyon.fr/,developer@udevweb.co; monemail@domain.com; nom@domain.com,4.1,313,indien,OPERATIONAL
Bahoz,"14 Rue des Basses Verchères, 69005 Lyon",Lyon,04 72 38 29 23,https://m.facebook.com/Bahoz69,,4.7,1137,restaurant,OPERATIONAL
Uskudar,"26 Rue de Marseille, 69007 Lyon",Lyon,04 37 28 54 89,,,4.4,868,restaurant,OPERATIONAL
Tacos World Terreaux,"8 Rue Sainte-Marie-des-Terreaux, 69001 Lyon",Lyon,04 78 27 21 69,,,4.1,982,tacos,OPERATIONAL
Le Tacos Lyonnais,"12 Cr d'Herbouville, 69004 Lyon",Lyon,04 82 31 72 55,,,4.1,570,tacos,OPERATIONAL
L' Artisan Kebab Lyon 8 - L'Art du Kebab,"81A Rue Laënnec, 69008 Lyon",Lyon,04 78 09 24 54,https://borneoapp.com/LArtisanKebabLyon8?s=gmb-sw,,4.4,692,kebab,OPERATIONAL
Kebab karamanli 2005,"19 Rue Thomassin, 69002 Lyon",Lyon,07 66 31 68 04,,,4.5,666,kebab,OPERATIONAL
Berliner Das Original - Kebab,"3ème étage, Les Tables, Centre Commercial Westfield, 133 Rue Servient, 69003 Lyon",Lyon,04 78 79 09 36,https://restaurants.berliner-do.com/kebab-lyon-part-dieu/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,,4.3,3028,kebab,OPERATIONAL
